sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_no_pass3_00889,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.438,0.2116,0.2161,0.0,43.5,9.05,2,image+text
synth_no_pass3_00890,no_pass3,What color is the background?,gray,gray | gray | grey,True,0.6667,1.0,1.0,False,1,gray,gray,gray,0.4284,0.2085,0.2093,0.0,47.0,9.05,2,image+text
synth_no_pass3_00891,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5678,0.3435,0.2139,0.0,39.5,9.05,2,image+text
synth_no_pass3_00892,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4821,0.2584,0.2126,0.0,45.0,9.05,2,image+text
synth_no_pass3_00893,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5336,0.3043,0.2188,0.0,45.0,9.05,2,image+text
synth_no_pass3_00894,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9675,0.4642,0.491,0.0,46.0,9.05,2,image+text
synth_no_pass3_00895,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4808,0.3042,0.1662,0.0,39.5,9.05,2,image+text
synth_no_pass3_00896,no_pass3,Is there a purple shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4889,0.2617,0.2166,0.0,42.0,9.05,2,image+text
synth_no_pass3_00897,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.986,0.4877,0.4877,0.0,42.0,9.05,2,image+text
synth_no_pass3_00898,no_pass3,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.5271,0.3035,0.2131,0.0,42.0,9.05,2,image+text
synth_no_pass3_00899,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9402,0.488,0.4415,0.0,40.5,9.05,2,image+text
synth_no_pass3_00900,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.5059,0.3264,0.167,0.0,33.0,9.05,2,image+text
synth_no_pass3_00901,no_pass3,What color is the circle?,a red circle,brown | brown | maroon,False,0.0,0.6,0.6667,True,1,a red circle,maroon,a red circle,0.5742,0.3037,0.2603,0.0,42.0,9.05,2,image+text
synth_no_pass3_00902,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4835,0.2592,0.2137,0.0,45.5,9.05,2,image+text
synth_no_pass3_00903,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4814,0.3051,0.1659,0.0,43.0,9.05,2,image+text
synth_no_pass3_00904,no_pass3,What color is the circle?,red,maroon | dark red | red,True,0.6667,1.0,1.0,False,1,red,red,red,0.4736,0.2993,0.1642,0.0,44.0,9.05,2,image+text
synth_no_pass3_00905,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8581,0.4863,0.3611,0.0,43.5,9.05,2,image+text
synth_no_pass3_00906,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7113,0.3948,0.3055,0.0,43.0,9.05,2,image+text
synth_no_pass3_00907,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4796,0.303,0.166,0.0,46.0,9.05,2,image+text
synth_no_pass3_00908,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4336,0.2104,0.2123,0.0,46.0,9.05,2,image+text
synth_no_pass3_00909,no_pass3,What color is the circle?,red,maroon | dark red | red,True,0.6667,1.0,1.0,False,1,red,red,red,0.485,0.3085,0.1661,0.0,43.5,9.05,2,image+text
synth_no_pass3_00910,no_pass3,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,1.0101,0.5074,0.4916,0.0,42.0,9.05,2,image+text
synth_no_pass3_00911,no_pass3,What color is the background?,gray,gray | gray | grey,True,0.6667,1.0,1.0,False,1,gray,gray,gray,0.4396,0.2107,0.2183,0.0,45.5,9.05,2,image+text
synth_no_pass3_00912,no_pass3,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4843,0.3058,0.1659,0.0,42.5,9.05,2,image+text
synth_no_pass3_00913,no_pass3,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,the large rectangle is purple,0.7109,0.3499,0.3505,0.0,41.0,9.05,2,image+text
synth_no_pass3_00914,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.572,0.3031,0.2584,0.0,46.0,9.05,2,image+text
synth_no_pass3_00915,no_pass3,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,0.9785,0.4846,0.4834,0.0,46.0,9.05,2,image+text
synth_no_pass3_00916,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5253,0.3022,0.213,0.0,42.5,9.05,2,image+text
synth_no_pass3_00917,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.4802,0.2574,0.2122,0.0,42.5,9.05,2,image+text
synth_no_pass3_00918,no_pass3,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.4885,0.2631,0.2151,0.0,44.5,9.05,2,image+text
synth_no_pass3_00919,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7248,0.3538,0.3601,0.0,45.5,9.05,2,image+text
synth_no_pass3_00920,no_pass3,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7326,0.3702,0.3513,0.0,42.0,9.05,2,image+text
synth_no_pass3_00921,no_pass3,Is the background color light or dark?,a dark background,dark | dark | medium,True,0.6667,1.0,1.0,False,1,a dark background,a dark background,a dark background,0.6534,0.3377,0.305,0.0,46.0,9.05,2,image+text
synth_no_pass3_00922,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7188,0.4001,0.3079,0.0,45.5,9.05,2,image+text
synth_no_pass3_00923,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8655,0.4922,0.3619,0.0,46.5,9.05,2,image+text
synth_no_pass3_00924,no_pass3,What is the dominant color in this image?,the dominant color is brown,brown | brown | brown,True,1.0,1.0,1.0,False,1,the dominant color is brown,the dominant color is brown,the dominant color is brown,0.8048,0.3913,0.4027,0.0,47.5,9.05,2,image+text
synth_no_pass3_00925,no_pass3,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,the background is white,0.6325,0.3157,0.3047,0.0,46.5,9.05,2,image+text
synth_no_pass3_00926,no_pass3,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,0.987,0.4882,0.4884,0.0,41.5,9.05,2,image+text
synth_no_pass3_00927,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7332,0.3625,0.36,0.0,41.0,9.05,2,image+text
synth_no_pass3_00928,no_pass3,What is the dominant color in this image?,the dominant color is brown,brown | brown | brown,True,1.0,1.0,1.0,False,1,the dominant color is brown,the dominant color is brown,the dominant color is brown,0.8142,0.3998,0.4034,0.0,45.5,9.05,2,image+text
synth_no_pass3_00929,no_pass3,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,1.0,1.0,True,1,dark blue,dark blue,dark blue,0.4367,0.2136,0.2119,0.0,47.0,9.05,2,image+text
synth_no_pass3_00930,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5267,0.3034,0.2124,0.0,47.0,9.05,2,image+text
synth_no_pass3_00931,no_pass3,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.483,0.2587,0.2137,0.0,46.5,9.05,2,image+text
synth_no_pass3_00932,no_pass3,What is the dominant color in this image?,the dominant color is brown,brown | brown | brown,True,1.0,1.0,1.0,False,1,the dominant color is brown,the dominant color is brown,the dominant color is brown,0.8022,0.3957,0.3959,0.0,43.5,9.05,2,image+text
synth_no_pass3_00933,no_pass3,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,the background is white,0.6254,0.3031,0.311,0.0,44.0,9.05,2,image+text
synth_no_pass3_00934,no_pass3,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7157,0.3501,0.3549,0.0,46.5,9.05,2,image+text
synth_no_pass3_00935,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5265,0.3029,0.2133,0.0,43.5,9.05,2,image+text
synth_no_pass3_00936,no_pass3,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,0.986,0.4884,0.4868,0.0,39.5,9.05,2,image+text
synth_no_pass3_00937,no_pass3,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.4387,0.2128,0.2156,0.0,41.0,9.05,2,image+text
synth_no_pass3_00938,no_pass3,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4805,0.3041,0.1663,0.0,43.5,9.05,2,image+text
synth_no_pass3_00939,no_pass3,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,0.6,0.6667,True,1,a large rectangle,pink,a large rectangle,0.5261,0.3028,0.2128,0.0,41.0,9.05,2,image+text
synth_no_pass3_00940,no_pass3,What color is the circle?,a red circle,brown | brown | maroon,False,0.0,0.6,0.6667,True,1,a red circle,maroon,a red circle,0.5982,0.3307,0.2567,0.0,44.0,9.05,2,image+text
synth_no_pass3_00941,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5225,0.2998,0.2121,0.0,41.5,9.05,2,image+text
synth_no_pass3_00942,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.6979,0.4787,0.2087,0.0,45.0,9.05,2,image+text
synth_no_pass3_00943,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4737,0.254,0.2089,0.0,46.5,9.05,2,image+text
synth_no_pass3_00944,no_pass3,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,the background is white,0.6103,0.2992,0.3006,0.0,46.5,9.05,2,image+text
synth_no_pass3_00945,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5249,0.3026,0.2122,0.0,46.5,9.05,2,image+text
synth_no_pass3_00946,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4807,0.2576,0.2126,0.0,45.0,9.05,2,image+text
synth_no_pass3_00947,no_pass3,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,is the circle on the left side,right side,is the circle on the left side,0.7688,0.4537,0.3044,0.0,45.0,9.05,2,image+text
synth_no_pass3_00948,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5544,0.3105,0.2313,0.0,45.5,9.05,2,image+text
synth_no_pass3_00949,no_pass3,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,1.0,1.0,True,1,dark blue,dark blue,dark blue,0.4277,0.2088,0.2089,0.0,45.5,9.05,2,image+text
synth_no_pass3_00950,no_pass3,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7066,0.3446,0.3509,0.0,46.5,9.05,2,image+text
synth_no_pass3_00951,no_pass3,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,0.6,0.6667,True,1,a large rectangle,pink,a large rectangle,0.5258,0.3028,0.2124,0.0,39.5,9.05,2,image+text
synth_no_pass3_00952,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | center,True,0.6667,0.6,0.6667,False,1,is the circle on the left side,right side,is the circle on the left side,0.7536,0.4391,0.3033,0.0,43.5,9.05,2,image+text
synth_no_pass3_00953,no_pass3,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7134,0.3497,0.353,0.0,42.5,9.05,2,image+text
synth_no_pass3_00954,no_pass3,Is there a blue shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.48,0.2569,0.2127,0.0,41.5,9.05,2,image+text
synth_no_pass3_00955,no_pass3,What color is the circle?,pink,pink | pink | pink,True,1.0,1.0,1.0,False,1,pink,pink,pink,0.5267,0.2583,0.2579,0.0,47.0,9.05,2,image+text
synth_no_pass3_00956,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5473,0.3023,0.2339,0.0,45.0,9.05,2,image+text
synth_no_pass3_00957,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9519,0.4571,0.4827,0.0,40.0,9.05,2,image+text
synth_no_pass3_00958,no_pass3,Is the background color light or dark?,light blue,light | light | medium,False,0.0,1.0,1.0,True,1,light blue,light blue,light blue,0.4342,0.2098,0.2142,0.0,43.0,9.05,2,image+text
synth_no_pass3_00959,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5729,0.3035,0.2589,0.0,46.0,9.05,2,image+text
synth_no_pass3_00960,no_pass3,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,the color orange,0.5861,0.3199,0.2547,0.0,39.0,9.05,2,image+text
synth_no_pass3_00961,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9382,0.4845,0.4431,0.0,41.5,9.05,2,image+text
